LapTime,LapNumber,TyreLife,Compound,Team,MaxSpeed,MinSpeed,GP
88.729,42.0,12.0,MEDIUM,Ferrari,312.0,56.0,Abu Dhabi
88.954,43.0,13.0,MEDIUM,Ferrari,329.0,58.0,Abu Dhabi
89.171,44.0,14.0,MEDIUM,Ferrari,334.0,59.0,Abu Dhabi
90.335,45.0,15.0,MEDIUM,Ferrari,333.0,55.0,Abu Dhabi
88.982,46.0,16.0,MEDIUM,Ferrari,335.0,57.0,Abu Dhabi
88.974,47.0,17.0,MEDIUM,Ferrari,332.0,53.0,Abu Dhabi
88.638,48.0,18.0,MEDIUM,Ferrari,328.0,56.0,Abu Dhabi
89.17,49.0,19.0,MEDIUM,Ferrari,333.0,58.0,Abu Dhabi
88.952,50.0,20.0,MEDIUM,Ferrari,333.0,56.0,Abu Dhabi
89.998,51.0,21.0,MEDIUM,Ferrari,330.0,58.0,Abu Dhabi
89.557,58.0,28.0,MEDIUM,Ferrari,312.0,57.0,Abu Dhabi
98.267,1.0,4.0,SOFT,McLaren,316.0,0.0,Abu Dhabi
92.138,2.0,5.0,SOFT,McLaren,306.0,62.0,Abu Dhabi
91.096,3.0,6.0,SOFT,McLaren,331.0,60.0,Abu Dhabi
91.26,4.0,7.0,SOFT,McLaren,331.0,65.0,Abu Dhabi
91.06,5.0,8.0,SOFT,McLaren,328.0,61.0,Abu Dhabi
90.776,6.0,9.0,SOFT,McLaren,322.0,64.0,Abu Dhabi
91.021,7.0,10.0,SOFT,McLaren,326.0,66.0,Abu Dhabi
90.954,8.0,11.0,SOFT,McLaren,305.0,66.0,Abu Dhabi
90.509,9.0,12.0,SOFT,McLaren,304.0,65.0,Abu Dhabi
90.658,10.0,13.0,SOFT,McLaren,305.0,64.0,Abu Dhabi
90.714,11.0,14.0,SOFT,McLaren,303.0,63.0,Abu Dhabi
90.668,12.0,15.0,SOFT,McLaren,304.0,63.0,Abu Dhabi
91.229,13.0,16.0,SOFT,McLaren,306.0,61.0,Abu Dhabi
91.146,14.0,17.0,SOFT,McLaren,304.0,63.0,Abu Dhabi
90.859,15.0,18.0,SOFT,McLaren,306.0,62.0,Abu Dhabi
90.661,16.0,19.0,SOFT,McLaren,300.0,62.0,Abu Dhabi
90.828,17.0,20.0,SOFT,McLaren,298.0,61.0,Abu Dhabi
89.33,20.0,2.0,HARD,McLaren,329.0,59.0,Abu Dhabi
90.116,21.0,3.0,HARD,McLaren,306.0,63.0,Abu Dhabi
89.051,22.0,4.0,HARD,McLaren,326.0,61.0,Abu Dhabi
89.548,23.0,5.0,HARD,McLaren,301.0,63.0,Abu Dhabi
89.398,24.0,6.0,HARD,McLaren,301.0,61.0,Abu Dhabi
89.289,27.0,9.0,HARD,McLaren,302.0,66.0,Abu Dhabi
89.165,28.0,10.0,HARD,McLaren,302.0,63.0,Abu Dhabi
89.168,29.0,11.0,HARD,McLaren,302.0,67.0,Abu Dhabi
89.29,30.0,12.0,HARD,McLaren,303.0,63.0,Abu Dhabi
89.232,31.0,13.0,HARD,McLaren,302.0,61.0,Abu Dhabi
88.88,32.0,14.0,HARD,McLaren,303.0,61.0,Abu Dhabi
89.042,33.0,15.0,HARD,McLaren,303.0,62.0,Abu Dhabi
88.817,34.0,16.0,HARD,McLaren,303.0,62.0,Abu Dhabi
89.066,38.0,20.0,HARD,McLaren,307.0,63.0,Abu Dhabi
89.466,39.0,21.0,HARD,McLaren,317.0,63.0,Abu Dhabi
88.879,40.0,22.0,HARD,McLaren,326.0,59.0,Abu Dhabi
89.022,41.0,23.0,HARD,McLaren,328.0,58.0,Abu Dhabi
89.406,42.0,24.0,HARD,McLaren,324.0,59.0,Abu Dhabi
89.274,43.0,25.0,HARD,McLaren,307.0,64.0,Abu Dhabi
89.077,44.0,26.0,HARD,McLaren,318.0,60.0,Abu Dhabi
88.968,45.0,27.0,HARD,McLaren,314.0,60.0,Abu Dhabi
90.342,46.0,28.0,HARD,McLaren,327.0,61.0,Abu Dhabi
88.854,47.0,29.0,HARD,McLaren,321.0,60.0,Abu Dhabi
88.723,48.0,30.0,HARD,McLaren,306.0,63.0,Abu Dhabi
89.261,49.0,31.0,HARD,McLaren,325.0,60.0,Abu Dhabi
88.801,50.0,32.0,HARD,McLaren,323.0,61.0,Abu Dhabi
88.742,51.0,33.0,HARD,McLaren,306.0,62.0,Abu Dhabi
89.48,57.0,8.0,SOFT,McLaren,303.0,65.0,Abu Dhabi
92.8,1.0,4.0,SOFT,Red Bull Racing,319.0,0.0,Abu Dhabi
89.103,2.0,5.0,SOFT,Red Bull Racing,308.0,67.0,Abu Dhabi
88.827,3.0,6.0,SOFT,Red Bull Racing,309.0,66.0,Abu Dhabi
89.026,4.0,7.0,SOFT,Red Bull Racing,309.0,66.0,Abu Dhabi
88.718,5.0,8.0,SOFT,Red Bull Racing,309.0,66.0,Abu Dhabi
88.707,6.0,9.0,SOFT,Red Bull Racing,309.0,65.0,Abu Dhabi
88.636,7.0,10.0,SOFT,Red Bull Racing,309.0,65.0,Abu Dhabi
88.817,8.0,11.0,SOFT,Red Bull Racing,308.0,65.0,Abu Dhabi
88.671,9.0,12.0,SOFT,Red Bull Racing,310.0,65.0,Abu Dhabi
88.89,10.0,13.0,SOFT,Red Bull Racing,310.0,66.0,Abu Dhabi
89.137,11.0,14.0,SOFT,Red Bull Racing,309.0,65.0,Abu Dhabi
89.282,12.0,15.0,SOFT,Red Bull Racing,308.0,63.0,Abu Dhabi
88.492,15.0,2.0,HARD,Red Bull Racing,310.0,65.0,Abu Dhabi
89.006,16.0,3.0,HARD,Red Bull Racing,322.0,63.0,Abu Dhabi
89.108,17.0,4.0,HARD,Red Bull Racing,329.0,61.0,Abu Dhabi
88.502,18.0,5.0,HARD,Red Bull Racing,331.0,61.0,Abu Dhabi
88.713,19.0,6.0,HARD,Red Bull Racing,306.0,65.0,Abu Dhabi
88.387,20.0,7.0,HARD,Red Bull Racing,307.0,65.0,Abu Dhabi
88.569,21.0,8.0,HARD,Red Bull Racing,325.0,63.0,Abu Dhabi
88.322,22.0,9.0,HARD,Red Bull Racing,311.0,64.0,Abu Dhabi
88.175,23.0,10.0,HARD,Red Bull Racing,310.0,64.0,Abu Dhabi
88.179,24.0,11.0,HARD,Red Bull Racing,310.0,62.0,Abu Dhabi
88.041,25.0,12.0,HARD,Red Bull Racing,310.0,64.0,Abu Dhabi
88.348,27.0,14.0,HARD,Red Bull Racing,309.0,64.0,Abu Dhabi
87.935,28.0,15.0,HARD,Red Bull Racing,310.0,64.0,Abu Dhabi
87.904,29.0,16.0,HARD,Red Bull Racing,310.0,65.0,Abu Dhabi
87.678,30.0,17.0,HARD,Red Bull Racing,310.0,63.0,Abu Dhabi
87.917,31.0,18.0,HARD,Red Bull Racing,310.0,64.0,Abu Dhabi
87.913,32.0,19.0,HARD,Red Bull Racing,316.0,63.0,Abu Dhabi
87.581,33.0,20.0,HARD,Red Bull Racing,310.0,62.0,Abu Dhabi
87.783,34.0,21.0,HARD,Red Bull Racing,310.0,65.0,Abu Dhabi
87.761,35.0,22.0,HARD,Red Bull Racing,309.0,66.0,Abu Dhabi
86.321,38.0,2.0,HARD,Red Bull Racing,305.0,67.0,Abu Dhabi
86.103,39.0,3.0,HARD,Red Bull Racing,306.0,67.0,Abu Dhabi
86.552,40.0,4.0,HARD,Red Bull Racing,307.0,65.0,Abu Dhabi
86.301,41.0,5.0,HARD,Red Bull Racing,310.0,66.0,Abu Dhabi
86.463,42.0,6.0,HARD,Red Bull Racing,311.0,68.0,Abu Dhabi
86.437,43.0,7.0,HARD,Red Bull Racing,310.0,67.0,Abu Dhabi
86.808,44.0,8.0,HARD,Red Bull Racing,312.0,65.0,Abu Dhabi
86.768,45.0,9.0,HARD,Red Bull Racing,317.0,62.0,Abu Dhabi
87.048,46.0,10.0,HARD,Red Bull Racing,313.0,65.0,Abu Dhabi
86.656,47.0,11.0,HARD,Red Bull Racing,323.0,65.0,Abu Dhabi
86.554,48.0,12.0,HARD,Red Bull Racing,310.0,64.0,Abu Dhabi
86.657,49.0,13.0,HARD,Red Bull Racing,311.0,66.0,Abu Dhabi
86.748,50.0,14.0,HARD,Red Bull Racing,314.0,66.0,Abu Dhabi
87.048,51.0,15.0,HARD,Red Bull Racing,319.0,65.0,Abu Dhabi
87.559,52.0,16.0,HARD,Red Bull Racing,316.0,64.0,Abu Dhabi
86.618,58.0,8.0,SOFT,Red Bull Racing,308.0,62.0,Abu Dhabi
95.658,1.0,4.0,SOFT,McLaren,315.0,0.0,Abu Dhabi
90.963,2.0,5.0,SOFT,McLaren,305.0,62.0,Abu Dhabi
90.765,3.0,6.0,SOFT,McLaren,303.0,63.0,Abu Dhabi
90.355,4.0,7.0,SOFT,McLaren,301.0,64.0,Abu Dhabi
90.501,5.0,8.0,SOFT,McLaren,301.0,62.0,Abu Dhabi
90.555,6.0,9.0,SOFT,McLaren,303.0,61.0,Abu Dhabi
90.312,7.0,10.0,SOFT,McLaren,301.0,61.0,Abu Dhabi
90.287,8.0,11.0,SOFT,McLaren,301.0,60.0,Abu Dhabi
90.156,9.0,12.0,SOFT,McLaren,303.0,64.0,Abu Dhabi
90.243,10.0,13.0,SOFT,McLaren,302.0,61.0,Abu Dhabi
90.091,11.0,14.0,SOFT,McLaren,303.0,62.0,Abu Dhabi
90.085,12.0,15.0,SOFT,McLaren,302.0,63.0,Abu Dhabi
90.583,13.0,16.0,SOFT,McLaren,302.0,61.0,Abu Dhabi
90.775,14.0,17.0,SOFT,McLaren,309.0,59.0,Abu Dhabi
90.348,15.0,18.0,SOFT,McLaren,304.0,61.0,Abu Dhabi
90.106,16.0,19.0,SOFT,McLaren,302.0,62.0,Abu Dhabi
90.364,19.0,2.0,HARD,McLaren,317.0,61.0,Abu Dhabi
89.439,20.0,3.0,HARD,McLaren,333.0,58.0,Abu Dhabi
89.907,21.0,4.0,HARD,McLaren,306.0,56.0,Abu Dhabi
89.206,22.0,5.0,HARD,McLaren,305.0,60.0,Abu Dhabi
89.446,23.0,6.0,HARD,McLaren,304.0,59.0,Abu Dhabi
89.295,24.0,7.0,HARD,McLaren,304.0,62.0,Abu Dhabi
89.183,27.0,10.0,HARD,McLaren,303.0,58.0,Abu Dhabi
89.164,28.0,11.0,HARD,McLaren,305.0,58.0,Abu Dhabi
89.208,29.0,12.0,HARD,McLaren,305.0,57.0,Abu Dhabi
89.095,30.0,13.0,HARD,McLaren,305.0,60.0,Abu Dhabi
89.137,31.0,14.0,HARD,McLaren,305.0,57.0,Abu Dhabi
89.091,32.0,15.0,HARD,McLaren,306.0,58.0,Abu Dhabi
88.826,33.0,16.0,HARD,McLaren,307.0,59.0,Abu Dhabi
88.801,34.0,17.0,HARD,McLaren,307.0,60.0,Abu Dhabi
88.467,38.0,21.0,HARD,McLaren,305.0,60.0,Abu Dhabi
88.43,39.0,22.0,HARD,McLaren,305.0,61.0,Abu Dhabi
88.446,40.0,23.0,HARD,McLaren,304.0,56.0,Abu Dhabi
88.289,41.0,24.0,HARD,McLaren,306.0,58.0,Abu Dhabi
88.388,42.0,25.0,HARD,McLaren,305.0,60.0,Abu Dhabi
88.178,43.0,26.0,HARD,McLaren,305.0,60.0,Abu Dhabi
88.148,44.0,27.0,HARD,McLaren,303.0,58.0,Abu Dhabi
88.008,45.0,28.0,HARD,McLaren,303.0,58.0,Abu Dhabi
88.059,46.0,29.0,HARD,McLaren,302.0,56.0,Abu Dhabi
87.953,47.0,30.0,HARD,McLaren,302.0,57.0,Abu Dhabi
86.847,50.0,2.0,MEDIUM,McLaren,330.0,58.0,Abu Dhabi
87.227,51.0,3.0,MEDIUM,McLaren,299.0,57.0,Abu Dhabi
86.762,58.0,10.0,MEDIUM,McLaren,297.0,61.0,Abu Dhabi
91.686,1.0,4.0,MEDIUM,Mercedes,304.0,0.0,Abu Dhabi
88.791,2.0,5.0,MEDIUM,Mercedes,303.0,71.0,Abu Dhabi
88.587,3.0,6.0,MEDIUM,Mercedes,306.0,68.0,Abu Dhabi
88.789,4.0,7.0,MEDIUM,Mercedes,306.0,69.0,Abu Dhabi
88.63,5.0,8.0,MEDIUM,Mercedes,306.0,70.0,Abu Dhabi
88.593,6.0,9.0,MEDIUM,Mercedes,305.0,69.0,Abu Dhabi
88.55,7.0,10.0,MEDIUM,Mercedes,304.0,67.0,Abu Dhabi
88.585,8.0,11.0,MEDIUM,Mercedes,305.0,67.0,Abu Dhabi
88.356,9.0,12.0,MEDIUM,Mercedes,306.0,67.0,Abu Dhabi
88.216,10.0,13.0,MEDIUM,Mercedes,306.0,67.0,Abu Dhabi
88.134,11.0,14.0,MEDIUM,Mercedes,305.0,66.0,Abu Dhabi
88.566,12.0,15.0,MEDIUM,Mercedes,305.0,67.0,Abu Dhabi
88.258,13.0,16.0,MEDIUM,Mercedes,307.0,69.0,Abu Dhabi
87.833,16.0,3.0,HARD,Mercedes,306.0,71.0,Abu Dhabi
87.78,17.0,4.0,HARD,Mercedes,307.0,71.0,Abu Dhabi
87.889,18.0,5.0,HARD,Mercedes,308.0,69.0,Abu Dhabi
88.232,19.0,6.0,HARD,Mercedes,308.0,68.0,Abu Dhabi
93.443,20.0,7.0,HARD,Mercedes,323.0,50.0,Abu Dhabi
90.485,21.0,8.0,HARD,Mercedes,318.0,59.0,Abu Dhabi
88.006,22.0,9.0,HARD,Mercedes,302.0,70.0,Abu Dhabi
87.663,23.0,10.0,HARD,Mercedes,306.0,68.0,Abu Dhabi
87.979,24.0,11.0,HARD,Mercedes,304.0,70.0,Abu Dhabi
87.87,25.0,12.0,HARD,Mercedes,305.0,68.0,Abu Dhabi
87.975,27.0,14.0,HARD,Mercedes,308.0,69.0,Abu Dhabi
88.143,28.0,15.0,HARD,Mercedes,308.0,70.0,Abu Dhabi
87.484,29.0,16.0,HARD,Mercedes,308.0,70.0,Abu Dhabi
87.508,30.0,17.0,HARD,Mercedes,307.0,68.0,Abu Dhabi
87.495,31.0,18.0,HARD,Mercedes,312.0,66.0,Abu Dhabi
87.444,32.0,19.0,HARD,Mercedes,306.0,71.0,Abu Dhabi
87.742,33.0,20.0,HARD,Mercedes,308.0,68.0,Abu Dhabi
87.201,34.0,21.0,HARD,Mercedes,308.0,69.0,Abu Dhabi
87.591,35.0,22.0,HARD,Mercedes,309.0,69.0,Abu Dhabi
86.762,39.0,26.0,HARD,Mercedes,312.0,68.0,Abu Dhabi
87.387,40.0,27.0,HARD,Mercedes,313.0,67.0,Abu Dhabi
86.718,41.0,28.0,HARD,Mercedes,308.0,70.0,Abu Dhabi
86.782,42.0,29.0,HARD,Mercedes,309.0,68.0,Abu Dhabi
86.615,43.0,30.0,HARD,Mercedes,311.0,68.0,Abu Dhabi
87.02,44.0,31.0,HARD,Mercedes,309.0,68.0,Abu Dhabi
86.966,45.0,32.0,HARD,Mercedes,313.0,71.0,Abu Dhabi
87.27,46.0,33.0,HARD,Mercedes,317.0,66.0,Abu Dhabi
87.683,47.0,34.0,HARD,Mercedes,314.0,67.0,Abu Dhabi
87.553,48.0,35.0,HARD,Mercedes,314.0,66.0,Abu Dhabi
86.875,49.0,36.0,HARD,Mercedes,307.0,69.0,Abu Dhabi
86.784,50.0,37.0,HARD,Mercedes,308.0,72.0,Abu Dhabi
86.934,51.0,38.0,HARD,Mercedes,307.0,67.0,Abu Dhabi
86.833,52.0,39.0,HARD,Mercedes,309.0,69.0,Abu Dhabi
89.33,58.0,45.0,HARD,Mercedes,319.0,63.0,Abu Dhabi
94.819,1.0,4.0,SOFT,Ferrari,313.0,0.0,Abu Dhabi
90.325,2.0,5.0,SOFT,Ferrari,306.0,63.0,Abu Dhabi
90.155,3.0,6.0,SOFT,Ferrari,306.0,62.0,Abu Dhabi
90.356,4.0,7.0,SOFT,Ferrari,302.0,60.0,Abu Dhabi
90.387,5.0,8.0,SOFT,Ferrari,303.0,60.0,Abu Dhabi
90.329,6.0,9.0,SOFT,Ferrari,303.0,58.0,Abu Dhabi
90.316,7.0,10.0,SOFT,Ferrari,301.0,59.0,Abu Dhabi
90.255,8.0,11.0,SOFT,Ferrari,301.0,60.0,Abu Dhabi
90.165,9.0,12.0,SOFT,Ferrari,301.0,58.0,Abu Dhabi
90.174,10.0,13.0,SOFT,Ferrari,301.0,59.0,Abu Dhabi
89.8,11.0,14.0,SOFT,Ferrari,300.0,60.0,Abu Dhabi
89.772,12.0,15.0,SOFT,Ferrari,301.0,59.0,Abu Dhabi
89.801,13.0,16.0,SOFT,Ferrari,301.0,59.0,Abu Dhabi
89.591,14.0,17.0,SOFT,Ferrari,299.0,60.0,Abu Dhabi
89.938,15.0,18.0,SOFT,Ferrari,304.0,61.0,Abu Dhabi
89.591,16.0,19.0,SOFT,Ferrari,302.0,59.0,Abu Dhabi
89.311,17.0,20.0,SOFT,Ferrari,302.0,58.0,Abu Dhabi
90.907,18.0,21.0,SOFT,Ferrari,315.0,56.0,Abu Dhabi
89.752,21.0,2.0,HARD,Ferrari,305.0,61.0,Abu Dhabi
89.803,22.0,3.0,HARD,Ferrari,306.0,60.0,Abu Dhabi
89.736,23.0,4.0,HARD,Ferrari,305.0,61.0,Abu Dhabi
89.576,24.0,5.0,HARD,Ferrari,306.0,62.0,Abu Dhabi
89.666,27.0,8.0,HARD,Ferrari,309.0,61.0,Abu Dhabi
89.719,28.0,9.0,HARD,Ferrari,307.0,61.0,Abu Dhabi
89.259,29.0,10.0,HARD,Ferrari,305.0,61.0,Abu Dhabi
89.121,30.0,11.0,HARD,Ferrari,306.0,60.0,Abu Dhabi
89.391,31.0,12.0,HARD,Ferrari,304.0,58.0,Abu Dhabi
89.116,32.0,13.0,HARD,Ferrari,306.0,60.0,Abu Dhabi
89.158,33.0,14.0,HARD,Ferrari,305.0,60.0,Abu Dhabi
88.828,34.0,15.0,HARD,Ferrari,305.0,61.0,Abu Dhabi
88.292,38.0,19.0,HARD,Ferrari,299.0,61.0,Abu Dhabi
88.384,39.0,20.0,HARD,Ferrari,300.0,61.0,Abu Dhabi
88.325,40.0,21.0,HARD,Ferrari,299.0,60.0,Abu Dhabi
88.279,41.0,22.0,HARD,Ferrari,300.0,59.0,Abu Dhabi
88.037,42.0,23.0,HARD,Ferrari,299.0,62.0,Abu Dhabi
88.178,43.0,24.0,HARD,Ferrari,300.0,61.0,Abu Dhabi
87.643,44.0,25.0,HARD,Ferrari,300.0,61.0,Abu Dhabi
87.929,45.0,26.0,HARD,Ferrari,299.0,61.0,Abu Dhabi
87.674,46.0,27.0,HARD,Ferrari,300.0,61.0,Abu Dhabi
87.797,47.0,28.0,HARD,Ferrari,300.0,62.0,Abu Dhabi
87.629,48.0,29.0,HARD,Ferrari,300.0,63.0,Abu Dhabi
87.732,49.0,30.0,HARD,Ferrari,300.0,60.0,Abu Dhabi
87.639,50.0,31.0,HARD,Ferrari,300.0,60.0,Abu Dhabi
87.618,51.0,32.0,HARD,Ferrari,300.0,61.0,Abu Dhabi
88.879,58.0,39.0,HARD,Ferrari,303.0,61.0,Abu Dhabi
97.28,1.0,6.0,MEDIUM,Mercedes,320.0,0.0,Abu Dhabi
91.738,2.0,7.0,MEDIUM,Mercedes,316.0,62.0,Abu Dhabi
90.683,3.0,8.0,MEDIUM,Mercedes,324.0,61.0,Abu Dhabi
90.997,4.0,9.0,MEDIUM,Mercedes,319.0,65.0,Abu Dhabi
90.644,5.0,10.0,MEDIUM,Mercedes,316.0,67.0,Abu Dhabi
90.639,6.0,11.0,MEDIUM,Mercedes,325.0,65.0,Abu Dhabi
90.195,7.0,12.0,MEDIUM,Mercedes,325.0,63.0,Abu Dhabi
90.533,8.0,13.0,MEDIUM,Mercedes,312.0,65.0,Abu Dhabi
90.515,9.0,14.0,MEDIUM,Mercedes,318.0,66.0,Abu Dhabi
90.704,10.0,15.0,MEDIUM,Mercedes,311.0,64.0,Abu Dhabi
90.592,11.0,16.0,MEDIUM,Mercedes,311.0,66.0,Abu Dhabi
90.252,12.0,17.0,MEDIUM,Mercedes,309.0,66.0,Abu Dhabi
90.079,13.0,18.0,MEDIUM,Mercedes,308.0,66.0,Abu Dhabi
90.595,14.0,19.0,MEDIUM,Mercedes,311.0,66.0,Abu Dhabi
91.079,15.0,20.0,MEDIUM,Mercedes,323.0,62.0,Abu Dhabi
89.754,16.0,21.0,MEDIUM,Mercedes,310.0,67.0,Abu Dhabi
89.692,17.0,22.0,MEDIUM,Mercedes,310.0,68.0,Abu Dhabi
89.478,18.0,23.0,MEDIUM,Mercedes,318.0,66.0,Abu Dhabi
89.652,19.0,24.0,MEDIUM,Mercedes,313.0,66.0,Abu Dhabi
89.62,20.0,25.0,MEDIUM,Mercedes,321.0,65.0,Abu Dhabi
89.647,21.0,26.0,MEDIUM,Mercedes,315.0,65.0,Abu Dhabi
89.559,22.0,27.0,MEDIUM,Mercedes,325.0,61.0,Abu Dhabi
89.984,23.0,28.0,MEDIUM,Mercedes,321.0,59.0,Abu Dhabi
89.097,24.0,29.0,MEDIUM,Mercedes,302.0,66.0,Abu Dhabi
88.871,25.0,30.0,MEDIUM,Mercedes,304.0,67.0,Abu Dhabi
88.927,27.0,32.0,MEDIUM,Mercedes,304.0,67.0,Abu Dhabi
89.131,28.0,33.0,MEDIUM,Mercedes,304.0,71.0,Abu Dhabi
89.204,29.0,34.0,MEDIUM,Mercedes,304.0,68.0,Abu Dhabi
88.776,32.0,3.0,HARD,Mercedes,328.0,64.0,Abu Dhabi
88.961,33.0,4.0,HARD,Mercedes,327.0,62.0,Abu Dhabi
87.918,34.0,5.0,HARD,Mercedes,331.0,57.0,Abu Dhabi
87.886,38.0,9.0,HARD,Mercedes,300.0,69.0,Abu Dhabi
87.96,39.0,10.0,HARD,Mercedes,316.0,65.0,Abu Dhabi
88.481,40.0,11.0,HARD,Mercedes,328.0,60.0,Abu Dhabi
88.224,41.0,12.0,HARD,Mercedes,317.0,63.0,Abu Dhabi
88.36,42.0,13.0,HARD,Mercedes,326.0,64.0,Abu Dhabi
88.327,43.0,14.0,HARD,Mercedes,327.0,61.0,Abu Dhabi
88.27,44.0,15.0,HARD,Mercedes,312.0,65.0,Abu Dhabi
87.839,45.0,16.0,HARD,Mercedes,314.0,64.0,Abu Dhabi
88.039,46.0,17.0,HARD,Mercedes,329.0,61.0,Abu Dhabi
87.849,47.0,18.0,HARD,Mercedes,323.0,62.0,Abu Dhabi
88.527,48.0,19.0,HARD,Mercedes,328.0,60.0,Abu Dhabi
87.239,49.0,20.0,HARD,Mercedes,303.0,69.0,Abu Dhabi
87.13,50.0,21.0,HARD,Mercedes,303.0,69.0,Abu Dhabi
86.862,51.0,22.0,HARD,Mercedes,309.0,69.0,Abu Dhabi
90.479,58.0,29.0,HARD,Mercedes,312.0,58.0,Abu Dhabi
